question;questionText;type
urn:LCQuAD:id:4390;where is the thorington train station located?;Place
urn:LCQuAD:id:2089;With whom were the engagements of Alpine Brigade Taurinense?;Place
urn:LCQuAD:id:236;What is the major shrine of Jacques-Dsir Laval ?;Place
urn:LCQuAD:id:3156;Where is the main ground of soccer seasons whose chairman is Ronaldo?;Place
urn:LCQuAD:id:4527;What is the county of the road whose route end is Pahang ?;Place
urn:LCQuAD:id:451;What cities does the river goes through, whose tributary is the little black river in Arkansas?;Place
urn:LCQuAD:id:1901;Name the rivers whose source country s capital is Lusaka?;Place
urn:LCQuAD:id:3585;List the common official language of the ladonia and Empire of Atlantium ?;Language
urn:LCQuAD:id:4983;What are some languages in the italic family of languages?;Language
urn:LCQuAD:id:4307;Radios on what topics can be tuned in to in Washington DC?;Language
urn:LCQuAD:id:3049;Who was the silver medalist of Gymnastics at the 2008 Summer Olympics  Women s artistic individual all-around ?;Agent
urn:LCQuAD:id:1117;what are some common surnames of female people?;Agent
urn:LCQuAD:id:4121;What organisation regulates and controls the New Sanno Hotel?;Agent
urn:LCQuAD:id:3161;Who produces the trains operated by the MTR?;Agent
urn:LCQuAD:id:3682;Whose former teams are Indianapolis Colts and Carolina Panthers?;Agent
urn:LCQuAD:id:4183;What is the distributing label of StandBy Records ?;Agent
urn:LCQuAD:id:1615;Who is the film star of On Air with Ryan Seacrest ?;Agent
urn:LCQuAD:id:655;List some leaders of regions in the Indian Standard Time Zone?;Agent
urn:LCQuAD:id:4797;Name some comic characters created by Bruce Timm?;Agent
urn:LCQuAD:id:4153;Whihc associate of THomas Bryan Martin is also the founder of Pittsburgh ?;Agent
urn:LCQuAD:id:497;What are some relatives of the people who fought in Operation Barbarossa?;Agent
urn:LCQuAD:id:1335;Whose opponents are Ike Clanton and Billy Clanton?;Agent
urn:LCQuAD:id:4524;List the institute of Robert hall ?;Agent
urn:LCQuAD:id:1419;What are some given names for males?;Agent
urn:LCQuAD:id:4902;What is operated by FedExField ?;Agent
urn:LCQuAD:id:2696;To what political party do the politicians graduated from Somerville college, Oxford belong to?;Agent
urn:LCQuAD:id:472;Which political figures were awarded Screen Actors Guild Life Achievement Award?;Agent
urn:LCQuAD:id:1741;What are some scientists who have stateless citizenship?;Agent
urn:LCQuAD:id:1886;Who is the fictional character who portrayed in Terminator 2: Judgment Day?;Agent
urn:LCQuAD:id:3891;Name the common managing club of the Ivan Toplak and Bret Simon?;Agent
urn:LCQuAD:id:3295;In which company s boards does the founder of Bomis sit?;Agent
urn:LCQuAD:id:3145;Who are the biological parents of Dannielynn Birkhead?;Agent
urn:LCQuAD:id:3653;Who was engaged in wars of Fort Gadsden and Fort Barrancas?;Agent
urn:LCQuAD:id:1647;Who built the Ford Y-block engine ?;Agent
urn:LCQuAD:id:3135;Elizabeth Alexander and Jared Bernstein served under which Vice President?;Agent
urn:LCQuAD:id:297;For which other teams do members of tanzanian national football team play?;Agent
urn:LCQuAD:id:2339;What is the governing body of Burro Flats Painted Cave ?;Agent
urn:LCQuAD:id:4520;Who was once married to both Kelly Brook and Rosie Huntington-Whiteley?;Agent
urn:LCQuAD:id:4092;Which office holder s predecessor is  Lucius Cornelius and his associate is Marcus Calpurnius Bibulus?;Agent
urn:LCQuAD:id:1417;Who is the father of Barbara Ann Crancer?;Agent
urn:LCQuAD:id:4715;Which famous commander led the Siege of forn meigs and was involved in the battle of fort stephenson?;Agent
urn:LCQuAD:id:1652;Who produced the Pixar Image Computer?;Agent
urn:LCQuAD:id:149;Who were all the people in office when bob hawke was the PM?;Agent
urn:LCQuAD:id:4917;Who owns Chelsea F.C.?;Agent
urn:LCQuAD:id:1170;Who all play for the Ivory Coast football team?;Agent
urn:LCQuAD:id:1869;Which manufacturer of the Boeing B-17 Flying fortress is the manager of burro Flats Painted Caves ?;Agent
urn:LCQuAD:id:4923;Which  person has opponent Ike Clanton?;Agent
urn:LCQuAD:id:3535;Who is the associate of Thomas Bryan Martin ?;Agent
urn:LCQuAD:id:414;Who is the person who are on the board of Freedom of the City?;Agent
urn:LCQuAD:id:485;Who died due to Morphine ?;Agent
urn:LCQuAD:id:1197;Who owns Ivanpah Solar Power Facility?;Agent
urn:LCQuAD:id:90;Name the alma mater of Michael hahn ?;Agent
urn:LCQuAD:id:3040;Who discovered Callisto ?;Agent
urn:LCQuAD:id:254;Who are the politicians whose death place is Ontario?;Agent
urn:LCQuAD:id:3800;Name the monarch of L Buwei ?;Agent
urn:LCQuAD:id:1874;List the former team of the american football players born in Pennsylvania ?;Agent
urn:LCQuAD:id:2372;Which companies have launched a rocket from Cape Canaveral Air Force station?;Agent
urn:LCQuAD:id:2146;Name everyone working for a company owned by Roman Abramovich.;Agent
urn:LCQuAD:id:2845;What are some relatives of the spouse of Uncle henry from Oz?;Agent
urn:LCQuAD:id:2907;List the people who were the first one to climb a mountain in California?;Agent
urn:LCQuAD:id:2254;Ford Air Transport Service and Falcon cobra are both owned by which company?;Agent
urn:LCQuAD:id:177;Give a list of all the labels that have jazz fusion artists signed up with them?;Agent
urn:LCQuAD:id:2890;Which college has been attended  by both Mr. Hubert Wiggs and Mr. Alvin Bell?;Agent
urn:LCQuAD:id:80;Which composer of Girl from the North Country is the subsequent work of the Moondog Matinee?;Agent
urn:LCQuAD:id:1617;Who wrote Catch My soul ?;Agent
urn:LCQuAD:id:2939;Who is the film director of Alice s Wonderland ?;Agent
urn:LCQuAD:id:812;Who are the people who influenced the writers of Evenor ?;Agent
urn:LCQuAD:id:2672;Name some Texas based companies ?;Agent
urn:LCQuAD:id:2778;Who were some governmental heads in Nazi Germany?;Agent
urn:LCQuAD:id:1756;Which football teams is Shahid Khan proprietor to?;Agent
urn:LCQuAD:id:677;Who was the bronze medalist of Swimming at the 2008 Summer Olympics  Men s 400 metre individual medley ?;Agent
urn:LCQuAD:id:2843;Name the debut team of Butch Metzger ?;Agent
urn:LCQuAD:id:577;Whose doctoral student is etienne bielerxc9tienne_Bixe9ler;Agent
urn:LCQuAD:id:367;Who was in conflicts of Fort Barrancas and Gadsden?;Agent
urn:LCQuAD:id:3716;What team did Joe Porter and Eddie Anderson play for?;Agent
urn:LCQuAD:id:1437;Who is the governor of Carl McCall ?;Agent
urn:LCQuAD:id:3795;Who developed the software for the operating system of Macintosh Quadra 660AV ?;Agent
urn:LCQuAD:id:2519;From what american football teams did Carlos Emmons play?;Agent
urn:LCQuAD:id:1972;Who are the employer of Don R. Berlin?;Agent
urn:LCQuAD:id:2170;Who is known for are War of 1812 and Battle of the Thames?;Agent
urn:LCQuAD:id:1536;Who all are buried in Arlington national cementary?;Agent
urn:LCQuAD:id:3626;List all the bands which have members of the band Guy in them?;Agent
urn:LCQuAD:id:2298;Who are the predecessors of John Randolph of Roanoke?;Agent
urn:LCQuAD:id:4525;Name the ones who debuted in the San Francisco 49ers.;Agent
urn:LCQuAD:id:3778;Fairfield, Connecticut is hometown to which persons?;Agent
urn:LCQuAD:id:3901;Which office holder s  military branch is Continental Army and vice president is John Adams?;Agent
urn:LCQuAD:id:1425;Chestnut colored horses have won which races?;Agent
urn:LCQuAD:id:3670;List the producer of the TV shows whose company is HBO.;Agent
urn:LCQuAD:id:3226;Cleopatra V of Egypt is father to which royalty?;Agent
urn:LCQuAD:id:3400;Name the commander of Battle of the Thames ?;Agent
urn:LCQuAD:id:3708;Which president of William Eustus also married to Dolley Madison ?;Agent
urn:LCQuAD:id:2688;Who were the pole drivers in GP when Damon hill was a first driver?;Agent
urn:LCQuAD:id:3184;To which company is Michael Dell a father company? ;Agent
urn:LCQuAD:id:1432;Who are the spouse of the parents of Kimberly Stewart?;Agent
urn:LCQuAD:id:134;What is the alma mater of the Angela Trusty and Charles Ayres?;Agent
urn:LCQuAD:id:4054;Who are the associated musical artist of Carolyn Dennis?;Agent
urn:LCQuAD:id:2860;What are the political parties whose leaders have lived in the Prime Minister s House?;Agent
urn:LCQuAD:id:2654;List all those whose relatives  nationality is United States.;Agent
urn:LCQuAD:id:3822;Whose associate is Publius Servilius Vatia Isauricus and has predecessor as Lucius Cornelius Lentulus Crus?;Agent
urn:LCQuAD:id:4845;Which basketball players have played in the league of National Basketball Association?;Agent
urn:LCQuAD:id:828;Whihc alma mater of angela Trusty is also the training center of David Scherman ?;Agent
urn:LCQuAD:id:376;Name all those whose spouses have performed with Tony Bennett?;Agent
urn:LCQuAD:id:2957;Who is the composer of Girl from the North Country ?;Agent
urn:LCQuAD:id:4918;During the reigns of which monarchs was the name to the  Israelite kingdom as United Monarch?;Agent
urn:LCQuAD:id:351;Who had  Joe Purcell and Winston Bryant as lieutenants ?;Agent
urn:LCQuAD:id:1746;Which composer subsequent work of Moondog Matinee and also composed The TImes They are A changin ?;Agent
urn:LCQuAD:id:3288;Under which president did Loretta Ucelli and Ann Lewis hold an office?;Agent
urn:LCQuAD:id:2077;Who was on the boards of Freedom of the City and Royal Society?;Agent
urn:LCQuAD:id:1718;Rickenbacker is a musical instrument played by which artists?;Agent
urn:LCQuAD:id:1747;Name whose youth club was FC Barcelona ?;Agent
urn:LCQuAD:id:3732;What is the highschool of the american football player who joined the Robert Morris Colonials program?;Agent
urn:LCQuAD:id:2650;Which minister was responsible for Kriminalpolizie?;Agent
urn:LCQuAD:id:1543;What is the former team of the american football players whose position is Running back?;Agent
urn:LCQuAD:id:2167;Who is the person opposed  by Tom McLaury and Ike Clanton?;Agent
urn:LCQuAD:id:4954;Who owns the websites for which Jimmy wales writes?;Agent
urn:LCQuAD:id:4734;Who are some basketball players who played for Phoenix Suns?;Agent
urn:LCQuAD:id:2984;Who are in the board of Jimmy Wales ?;Agent
urn:LCQuAD:id:1988;Who owns the ford kansas assembly plant?;Agent
urn:LCQuAD:id:2775;What are the airlines whose hub airport is Los Angeles International Airport?;Agent
urn:LCQuAD:id:192;what are some famous people out of the Filipinos?;Agent
urn:LCQuAD:id:800;What is the leader of the government agency which is the military unit of Erich Kempka ?;Agent
urn:LCQuAD:id:4368;Name the subsidary of Tandem Computers which was founded by Jim Harris ?;Agent
urn:LCQuAD:id:3802;Who were the commanders during the events which took place in Sandusky County, Ohio?;Agent
urn:LCQuAD:id:2264;Which vice president of Warren G. Harsing is also the president of Evans Hughes ?;Agent
urn:LCQuAD:id:4688;Which companies have launched from the Vandenberg Air Force Air base?;Agent
urn:LCQuAD:id:2512;Name a few whose live in a place where Indian English is an official language;Agent
urn:LCQuAD:id:2168;Who all have developed a cross platform software?;Agent
urn:LCQuAD:id:2201;Which cover artist of the The Adventures of Tom Sawyer also the source of inspiration of The Appple Tree ?;Agent
urn:LCQuAD:id:2174;What non fiction subjects are covered in books by Doubleday publishers?;Agent
urn:LCQuAD:id:4402;Whose military unit is 39th infantry regiment in 1812?;Agent
urn:LCQuAD:id:3129;Spanish harlem incident was composed by whom ?;Agent
urn:LCQuAD:id:4189;Which famous physicist was academically advised by Benjamin Pulleyn?;Agent
urn:LCQuAD:id:650;Who are the former partners of the figure skaters whose performance have been choreographed by Catarina Lindgren in the past?;Agent
urn:LCQuAD:id:2395;who are all the people who have managed the England s under 20 soccer team?;Agent
urn:LCQuAD:id:3761;Who has military branches are Colonial troops and Continental Army?;Agent
urn:LCQuAD:id:3322;who was the president under which Joe Purcell is a lieutenant?;Agent
urn:LCQuAD:id:3159;Who all have been canonized by Pope Paul VI;Agent
urn:LCQuAD:id:1421;Name the parent company of Ford Falcon Cobra ?;Agent
urn:LCQuAD:id:2445;Which units are garrisoned at Arlington County, Virginia?;Agent
urn:LCQuAD:id:4397;Which house has published books about Jazz?;Agent
urn:LCQuAD:id:1697;List the people died in Hyderabad and are a member of political party ?;Agent
urn:LCQuAD:id:869;What is the political party of the of Bengalis ?;Agent
urn:LCQuAD:id:1361;Which person s successor is Samsu-iluna?;Agent
urn:LCQuAD:id:3252;List the party of the office holder which also has the affiliation with Congress Socialist party ?;Agent
urn:LCQuAD:id:4593;Which company developed Google Web Toolkit and Google custom search?;Agent
urn:LCQuAD:id:1116;Name the driver who had a pole finish in 1989 Portuguese Grand Prix ?;Agent
urn:LCQuAD:id:862;what are some units udner the US department of navy?;Agent
urn:LCQuAD:id:3916;What is the country whose leader was once Valentina Matviyenko?;Agent
urn:LCQuAD:id:4277;Who are the writer of the singles whose music genre is Rhythm and blues ?;Agent
urn:LCQuAD:id:4868;Who coached the Marquette golden eagles men team in 09 to 10 and then again in 13 to 14 ?;Agent
urn:LCQuAD:id:4477;Which famous political figures are relatives to George Madison?;Agent
urn:LCQuAD:id:1497;List of people who were the first one to ascend a mountain in the Cathedral range?;Agent
urn:LCQuAD:id:783;Who has written the mary poppins musical?;Agent
urn:LCQuAD:id:3438;what are some players of England national football team?;Agent
urn:LCQuAD:id:3571;Which writer of A literary Nightmare also extended the work of The Apple tree ?;Agent
urn:LCQuAD:id:1533;By what person of which political party is Balangir district led?;Agent
urn:LCQuAD:id:4327;Who is the political figure whose military branch is Colonial troops?;Agent
urn:LCQuAD:id:2484;Foxy Brown was associated with which band?;Agent
urn:LCQuAD:id:1738;What organization is the parent of Greenpeace Nordic?;Agent
urn:LCQuAD:id:897;Who is the leader of the Kriminalpolizei and Ordnungspolizei?;Agent
urn:LCQuAD:id:4643;Who was the PM under which William Deane served?;Agent
urn:LCQuAD:id:4988;Who is the father of Edith Vonnegut and is also a writer?;Agent
urn:LCQuAD:id:1477;List all the collaborators of the artist which has collaborated with sanremo Music Festival ?;Agent
urn:LCQuAD:id:809;Who was the president under whom, a governor participated in Shay s rebellion?;Agent
urn:LCQuAD:id:978;Who is the editor of Hearth and Home ?;Agent
urn:LCQuAD:id:1482;Name the  people whose residence is Beverly Hills, California?;Agent
