experiment,label,classLabel
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Did Jerry Rice study in Oktoc Mississippi?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is jim harbaugh currently in the Michigan Wolverines?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does AMC Gremlin have the Volkswagen engine?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is north caucasian emirate have an islamic government?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,"Does the St lawrence river start in Kingston, Ontario?",BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Christchurch the largest city of South Island?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Tim Gunn a guest on The Broken Code?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is fox belong to the phylum of Chordate?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was christina crawford trained by Booker T?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is God Save the Queen the national anthem of United Kingdom?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Love Hurts in Short Cut Draw Blood?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Does the Ontario International Airport serve the Inland Empire?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Henry Knox a commander of Continental Artillery Regiment?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was Dont Bring Me Down recorded in West Germany?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Was John Muir the first one to ascend one of the peaks in the cathedral peak?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is the book The Buddha and his Dhamma a book about Buddhism?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is George Lucas the cinematographer of 6-18-67?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Sloth in the Chordate phylum?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is greasy pop recording the distributor of festival records?,BOOL
urn:experiment:3b4694e01c2a42c5a1cadd9482700b17,Is Henry David Thoreau interested in Politics?,BOOL
